ID,FaceID,FirstRating,GroupRating,SecondRating,Feedback,Change,Condition
35,61,6,4,4,-2,-2,Pre
35,62,3,0,3,NA,0,Pre
35,63,7,7,5,0,-2,Pre
35,64,7,4,6,-3,-1,Pre
35,65,4,7,3,3,-1,Pre
35,66,3,1,1,-2,-2,Pre
35,67,5,0,3,NA,-2,Pre
35,68,2,5,2,3,0,Pre
35,69,4,1,4,-3,0,Pre
35,7,4,7,3,3,-1,Pre
35,70,6,8,2,2,-4,Pre
35,71,5,7,5,2,0,Pre
35,72,2,5,4,3,2,Pre
35,73,2,4,2,2,0,Pre
35,74,3,5,5,2,2,Pre
35,75,4,2,2,-2,-2,Pre
35,76,6,3,6,-3,0,Pre
35,77,3,3,3,0,0,Pre
35,78,3,6,2,3,-1,Pre
35,79,6,6,5,0,-1,Pre
35,8,1,1,2,0,1,Pre
35,80,2,5,4,3,2,Pre
35,81,3,1,4,-2,1,Pre
35,9,3,6,4,3,1,Pre
36,10,5,3,4,-2,-1,Pre
36,11,6,8,4,2,-2,Pre
36,12,4,6,3,2,-1,Pre
36,13,3,5,2,2,-1,Pre
36,14,2,2,2,0,0,Pre
36,15,4,0,3,NA,-1,Pre
36,16,4,6,3,2,-1,Pre
36,17,3,0,2,NA,-1,Pre
36,18,7,5,6,-2,-1,Pre
36,19,3,1,2,-2,-1,Pre
36,2,4,6,3,2,-1,Pre
36,20,6,3,7,-3,1,Pre
36,21,4,1,2,-3,-2,Pre
36,22,3,1,2,-2,-1,Pre
36,23,5,5,6,0,1,Pre
36,24,7,7,5,0,-2,Pre
36,25,6,6,6,0,0,Pre
36,26,6,4,5,-2,-1,Pre
36,27,3,5,2,2,-1,Pre
36,28,6,8,5,2,-1,Pre
36,29,7,7,6,0,-1,Pre
36,3,5,2,5,-3,0,Pre
36,30,5,2,3,-3,-2,Pre
36,31,6,6,5,0,-1,Pre
36,32,4,1,3,-3,-1,Pre
36,33,3,1,3,-2,0,Pre
36,34,5,8,5,3,0,Pre
36,35,6,8,7,2,1,Pre
36,36,2,4,4,2,2,Pre
36,37,6,0,5,NA,-1,Pre
36,38,3,6,1,3,-2,Pre
36,39,5,0,3,NA,-2,Pre
36,4,6,6,6,0,0,Pre
36,40,4,0,6,NA,2,Pre
36,41,7,7,8,0,1,Pre
36,42,2,4,3,2,1,Pre
36,43,7,5,5,-2,-2,Pre
36,44,5,3,4,-2,-1,Pre
36,45,5,8,3,3,-2,Pre
36,46,5,8,4,3,-1,Pre
36,47,7,4,7,-3,0,Pre
36,48,4,2,3,-2,-1,Pre
36,49,3,5,3,2,0,Pre
36,5,4,6,3,2,-1,Pre
36,50,8,6,7,-2,-1,Pre
36,51,4,4,2,0,-2,Pre
36,52,5,2,4,-3,-1,Pre
36,53,2,2,1,0,-1,Pre
36,54,2,5,3,3,1,Pre
36,55,3,6,4,3,1,Pre
36,56,8,6,7,-2,-1,Pre
36,57,3,1,3,-2,0,Pre
36,58,3,6,4,3,1,Pre
36,59,6,3,5,-3,-1,Pre
36,6,2,2,3,0,1,Pre
36,60,2,4,3,2,1,Pre
36,61,5,3,4,-2,-1,Pre
36,62,1,1,1,0,0,Pre
36,63,6,0,4,NA,-2,Pre
36,64,3,0,2,NA,-1,Pre
36,65,5,5,3,0,-2,Pre
36,66,3,1,3,-2,0,Pre
36,67,6,0,6,NA,0,Pre
36,68,7,5,5,-2,-2,Pre
36,69,6,8,4,2,-2,Pre
36,7,6,6,3,0,-3,Pre
36,70,4,6,4,2,0,Pre
36,71,5,3,6,-2,1,Pre
36,72,5,3,5,-2,0,Pre
36,73,2,5,2,3,0,Pre
36,74,5,7,3,2,-2,Pre
36,75,6,0,5,NA,-1,Pre
36,76,7,4,8,-3,1,Pre
36,77,3,0,3,NA,0,Pre
36,78,5,2,5,-3,0,Pre
36,79,7,5,7,-2,0,Pre
36,8,4,4,3,0,-1,Pre
36,80,3,1,3,-2,0,Pre
36,81,5,5,6,0,1,Pre
36,9,5,3,4,-2,-1,Pre
37,10,4,6,4,2,0,Pre
37,11,5,8,5,3,0,Pre
37,12,4,1,5,-3,1,Pre
37,13,3,5,3,2,0,Pre
37,14,5,3,3,-2,-2,Pre
37,15,3,5,5,2,2,Pre
37,16,4,2,4,-2,0,Pre
37,17,4,0,4,NA,0,Pre
37,18,4,6,4,2,0,Pre
37,19,5,3,5,-2,0,Pre
37,2,6,8,6,2,0,Pre
37,20,6,8,6,2,0,Pre
37,21,4,2,4,-2,0,Pre
37,22,2,2,4,0,2,Pre
37,23,7,4,5,-3,-2,Pre
37,24,5,8,5,3,0,Pre
37,25,3,1,3,-2,0,Pre
37,26,5,3,3,-2,-2,Pre
37,27,3,0,4,NA,1,Pre
37,28,4,7,3,3,-1,Pre
37,29,7,4,7,-3,0,Pre
37,3,6,8,4,2,-2,Pre
37,30,3,0,3,NA,0,Pre
37,31,5,8,6,3,1,Pre
37,32,6,6,5,0,-1,Pre
37,33,5,0,5,NA,0,Pre
37,34,4,7,4,3,0,Pre
37,35,6,8,5,2,-1,Pre
37,36,4,0,3,NA,-1,Pre
37,37,7,5,6,-2,-1,Pre
37,38,2,4,4,2,2,Pre
37,39,5,0,3,NA,-2,Pre
37,4,6,6,5,0,-1,Pre
37,40,5,7,4,2,-1,Pre
37,41,7,4,6,-3,-1,Pre
37,42,5,2,2,-3,-3,Pre
37,43,7,5,4,-2,-3,Pre
37,44,4,6,4,2,0,Pre
37,45,5,5,6,0,1,Pre
37,46,4,2,6,-2,2,Pre
37,47,6,3,6,-3,0,Pre
37,48,2,5,4,3,2,Pre
37,49,3,1,4,-2,1,Pre
37,5,5,8,5,3,0,Pre
37,50,3,3,5,0,2,Pre
37,51,3,1,2,-2,-1,Pre
37,52,3,3,2,0,-1,Pre
37,53,6,3,6,-3,0,Pre
37,54,4,6,4,2,0,Pre
37,55,6,6,5,0,-1,Pre
37,56,7,0,6,NA,-1,Pre
37,57,3,5,3,2,0,Pre
37,58,1,4,3,3,2,Pre
37,59,6,4,7,-2,1,Pre
37,6,5,2,3,-3,-2,Pre
37,60,6,0,5,NA,-1,Pre
37,61,2,2,2,0,0,Pre
37,62,3,3,5,0,2,Pre
37,63,6,0,6,NA,0,Pre
37,64,4,2,5,-2,1,Pre
37,65,6,4,5,-2,-1,Pre
37,66,6,8,4,2,-2,Pre
37,67,6,8,6,2,0,Pre
37,68,4,4,2,0,-2,Pre
37,69,7,4,5,-3,-2,Pre
37,7,6,8,4,2,-2,Pre
37,70,4,4,4,0,0,Pre
37,71,6,8,7,2,1,Pre
37,72,7,4,7,-3,0,Pre
37,73,2,2,3,0,1,Pre
37,74,7,0,7,NA,0,Pre
37,75,7,5,7,-2,0,Pre
37,76,6,8,5,2,-1,Pre
37,77,5,7,4,2,-1,Pre
37,78,2,2,3,0,1,Pre
37,79,5,2,4,-3,-1,Pre
37,8,5,3,5,-2,0,Pre
37,80,3,1,3,-2,0,Pre
37,81,6,3,3,-3,-3,Pre
37,9,4,2,4,-2,0,Pre
38,10,8,8,8,0,0,Pre
38,11,7,5,7,-2,0,Pre
38,12,7,7,7,0,0,Pre
38,13,7,4,7,-3,0,Pre
38,14,6,3,6,-3,0,Pre
38,15,8,0,6,NA,-2,Pre
38,16,7,0,7,NA,0,Pre
38,17,8,0,8,NA,0,Pre
38,18,7,7,7,0,0,Pre
38,19,7,4,6,-3,-1,Pre
38,2,6,6,7,0,1,Pre
38,20,7,4,8,-3,1,Pre
38,21,7,0,6,NA,-1,Pre
38,22,8,6,7,-2,-1,Pre
38,23,8,0,8,NA,0,Pre
38,24,8,8,8,0,0,Pre
38,25,7,7,7,0,0,Pre
38,26,8,6,7,-2,-1,Pre
38,27,7,4,6,-3,-1,Pre
38,28,8,8,7,0,-1,Pre
38,29,8,6,8,-2,0,Pre
38,3,7,7,7,0,0,Pre
38,30,7,4,6,-3,-1,Pre
38,31,6,6,5,0,-1,Pre
38,32,6,3,7,-3,1,Pre
38,33,8,8,8,0,0,Pre
38,34,7,5,7,-2,0,Pre
38,35,8,5,7,-3,-1,Pre
38,36,7,5,6,-2,-1,Pre
38,37,7,7,6,0,-1,Pre
38,38,7,5,6,-2,-1,Pre
38,39,7,4,5,-3,-2,Pre
38,4,7,7,6,0,-1,Pre
38,40,7,7,7,0,0,Pre
38,41,8,5,8,-3,0,Pre
38,42,7,4,7,-3,0,Pre
38,43,7,5,8,-2,1,Pre
38,44,8,8,7,0,-1,Pre
38,45,8,0,7,NA,-1,Pre
38,46,7,4,6,-3,-1,Pre
38,47,8,5,7,-3,-1,Pre
38,48,8,6,7,-2,-1,Pre
38,49,7,7,6,0,-1,Pre
38,5,8,0,8,NA,0,Pre
38,50,7,4,7,-3,0,Pre
38,51,8,6,6,-2,-2,Pre
38,52,7,5,7,-2,0,Pre
38,53,7,5,7,-2,0,Pre
38,54,7,7,6,0,-1,Pre
38,55,7,5,7,-2,0,Pre
38,56,8,5,8,-3,0,Pre
38,57,7,7,5,0,-2,Pre
38,58,6,4,6,-2,0,Pre
38,59,8,5,8,-3,0,Pre
38,6,6,8,7,2,1,Pre
38,60,7,5,6,-2,-1,Pre
38,61,8,6,7,-2,-1,Pre
38,62,5,5,5,0,0,Pre
38,63,8,8,8,0,0,Pre
38,64,7,7,6,0,-1,Pre
38,65,7,7,7,0,0,Pre
38,66,6,8,5,2,-1,Pre
38,67,8,0,7,NA,-1,Pre
38,68,7,7,6,0,-1,Pre
38,69,6,4,6,-2,0,Pre
38,7,7,4,7,-3,0,Pre
38,70,8,6,8,-2,0,Pre
38,71,7,7,6,0,-1,Pre
38,72,8,0,7,NA,-1,Pre
38,73,6,8,5,2,-1,Pre
38,74,7,4,7,-3,0,Pre
38,75,6,3,5,-3,-1,Pre
38,76,8,8,7,0,-1,Pre
38,77,8,5,8,-3,0,Pre
38,78,6,6,5,0,-1,Pre
38,79,7,5,8,-2,1,Pre
38,8,8,6,7,-2,-1,Pre
38,80,7,5,7,-2,0,Pre
38,81,6,4,6,-2,0,Pre
38,9,6,0,6,NA,0,Pre
39,10,4,4,7,0,3,Pre
39,11,6,6,6,0,0,Pre
39,12,4,1,3,-3,-1,Pre
39,13,1,3,3,2,2,Pre
39,14,4,4,3,0,-1,Pre
39,15,5,2,3,-3,-2,Pre
39,16,7,7,6,0,-1,Pre
39,17,5,7,7,2,2,Pre
39,18,4,0,3,NA,-1,Pre
39,19,7,7,7,0,0,Pre
39,2,7,4,7,-3,0,Pre
39,20,6,6,3,0,-3,Pre
39,21,3,6,3,3,0,Pre
39,22,5,3,3,-2,-2,Pre
39,23,5,0,3,NA,-2,Pre
39,24,1,1,3,0,2,Pre
39,25,5,5,2,0,-3,Pre
39,26,5,7,5,2,0,Pre
39,27,4,2,7,-2,3,Pre
39,28,6,3,6,-3,0,Pre
39,29,8,5,7,-3,-1,Pre
39,3,3,6,3,3,0,Pre
39,30,2,2,2,0,0,Pre
39,31,4,1,5,-3,1,Pre
39,32,5,7,2,2,-3,Pre
39,33,6,3,6,-3,0,Pre
39,34,4,2,3,-2,-1,Pre
39,35,7,4,7,-3,0,Pre
39,36,2,4,3,2,1,Pre
39,37,6,8,7,2,1,Pre
39,38,1,4,4,3,3,Pre
39,39,7,4,3,-3,-4,Pre
39,4,3,1,2,-2,-1,Pre
39,40,4,6,3,2,-1,Pre
39,41,3,5,3,2,0,Pre
39,42,3,3,3,0,0,Pre
39,43,6,0,5,NA,-1,Pre
39,44,3,1,3,-2,0,Pre
39,45,4,6,6,2,2,Pre
39,46,6,4,7,-2,1,Pre
39,47,8,0,8,NA,0,Pre
39,48,3,1,1,-2,-2,Pre
39,49,3,5,4,2,1,Pre
39,5,6,3,8,-3,2,Pre
39,50,5,2,6,-3,1,Pre
39,51,2,4,4,2,2,Pre
39,52,5,5,3,0,-2,Pre
39,53,1,3,1,2,0,Pre
39,54,1,3,6,2,5,Pre
39,55,3,5,7,2,4,Pre
39,56,8,6,4,-2,-4,Pre
39,57,4,1,4,-3,0,Pre
39,58,6,8,7,2,1,Pre
39,59,6,3,7,-3,1,Pre
39,6,5,5,5,0,0,Pre
39,60,5,3,4,-2,-1,Pre
39,61,2,0,2,NA,0,Pre
39,62,3,0,4,NA,1,Pre
39,63,8,8,8,0,0,Pre
39,64,6,8,8,2,2,Pre
39,65,4,6,5,2,1,Pre
39,66,3,6,4,3,1,Pre
39,67,6,3,2,-3,-4,Pre
39,68,3,1,6,-2,3,Pre
39,69,2,0,1,NA,-1,Pre
39,7,6,3,7,-3,1,Pre
39,70,6,3,5,-3,-1,Pre
39,71,5,8,6,3,1,Pre
39,72,6,3,7,-3,1,Pre
39,73,3,6,2,3,-1,Pre
39,74,6,8,6,2,0,Pre
39,75,6,0,3,NA,-3,Pre
39,76,6,3,5,-3,-1,Pre
39,77,2,5,2,3,0,Pre
39,78,5,0,1,NA,-4,Pre
39,79,3,6,4,3,1,Pre
39,8,5,8,5,3,0,Pre
39,80,1,1,2,0,1,Pre
39,81,1,0,3,NA,2,Pre
39,9,5,7,6,2,1,Pre
4,10,6,6,5,0,-1,Pre
4,11,5,3,5,-2,0,Pre
4,12,5,3,5,-2,0,Pre
4,13,5,5,5,0,0,Pre
4,14,4,0,5,NA,1,Pre
4,15,5,0,5,NA,0,Pre
4,16,5,3,5,-2,0,Pre
4,17,6,6,4,0,-2,Pre
4,18,5,7,5,2,0,Pre
4,19,6,4,5,-2,-1,Pre
4,2,5,2,5,-3,0,Pre
4,20,5,3,5,-2,0,Pre
4,21,5,3,5,-2,0,Pre
4,22,6,4,5,-2,-1,Pre
4,23,5,3,5,-2,0,Pre
4,24,5,5,5,0,0,Pre
4,25,5,7,5,2,0,Pre
4,26,5,2,5,-3,0,Pre
4,27,5,5,5,0,0,Pre
4,28,5,8,5,3,0,Pre
4,29,6,0,5,NA,-1,Pre
4,3,5,2,5,-3,0,Pre
4,30,5,8,5,3,0,Pre
4,31,5,7,5,2,0,Pre
4,32,5,2,5,-3,0,Pre
4,33,5,5,4,0,-1,Pre
4,34,5,3,5,-2,0,Pre
4,35,5,2,5,-3,0,Pre
4,36,5,7,5,2,0,Pre
4,37,6,0,5,NA,-1,Pre
4,38,3,1,5,-2,2,Pre
4,39,5,5,5,0,0,Pre
4,4,5,5,5,0,0,Pre
4,40,6,6,5,0,-1,Pre
4,41,5,5,5,0,0,Pre
4,42,4,1,3,-3,-1,Pre
4,43,5,3,5,-2,0,Pre
4,44,5,8,5,3,0,Pre
4,45,5,7,5,2,0,Pre
4,46,5,0,5,NA,0,Pre
4,47,5,3,5,-2,0,Pre
4,48,5,7,5,2,0,Pre
4,49,5,7,5,2,0,Pre
4,5,5,3,5,-2,0,Pre
4,50,5,0,5,NA,0,Pre
4,51,5,2,4,-3,-1,Pre
4,52,5,7,5,2,0,Pre
4,53,5,7,5,2,0,Pre
4,54,5,2,5,-3,0,Pre
4,55,5,8,5,3,0,Pre
4,56,5,5,5,0,0,Pre
4,57,5,8,5,3,0,Pre
4,58,5,0,6,NA,1,Pre
4,59,5,0,5,NA,0,Pre
4,6,4,4,4,0,0,Pre
4,60,6,3,5,-3,-1,Pre
4,61,5,2,5,-3,0,Pre
4,62,5,8,5,3,0,Pre
4,63,5,8,5,3,0,Pre
4,64,6,4,5,-2,-1,Pre
4,65,5,5,5,0,0,Pre
4,66,5,2,5,-3,0,Pre
4,67,5,8,5,3,0,Pre
4,68,5,0,4,NA,-1,Pre
4,69,6,6,5,0,-1,Pre
4,7,5,7,5,2,0,Pre
4,70,5,8,5,3,0,Pre
4,71,7,4,5,-3,-2,Pre
4,72,5,8,5,3,0,Pre
4,73,5,8,5,3,0,Pre
4,74,5,3,5,-2,0,Pre
4,75,6,8,5,2,-1,Pre
4,76,6,8,5,2,-1,Pre
4,77,5,3,5,-2,0,Pre
4,78,4,6,5,2,1,Pre
4,79,5,8,5,3,0,Pre
4,8,5,3,5,-2,0,Pre
4,80,5,0,5,NA,0,Pre
4,81,5,8,5,3,0,Pre
4,9,4,7,5,3,1,Pre
40,10,5,7,4,2,-1,Pre
40,11,4,6,2,2,-2,Pre
40,12,3,3,2,0,-1,Pre
40,13,2,5,1,3,-1,Pre
40,14,3,3,3,0,0,Pre
40,15,3,1,2,-2,-1,Pre
40,16,6,6,3,0,-3,Pre
40,17,5,8,5,3,0,Pre
40,18,5,7,6,2,1,Pre
40,19,6,3,5,-3,-1,Pre
40,2,6,0,3,NA,-3,Pre
40,20,7,4,7,-3,0,Pre
40,21,4,2,4,-2,0,Pre
40,22,4,1,1,-3,-3,Pre
40,23,4,2,4,-2,0,Pre
40,24,6,3,4,-3,-2,Pre
40,25,5,2,3,-3,-2,Pre
40,26,7,5,6,-2,-1,Pre
40,27,4,7,4,3,0,Pre
40,28,6,8,6,2,0,Pre
40,29,7,4,4,-3,-3,Pre
40,3,1,1,3,0,2,Pre
40,30,2,0,1,NA,-1,Pre
40,31,2,2,3,0,1,Pre
40,32,4,6,2,2,-2,Pre
40,33,4,7,5,3,1,Pre
40,34,5,7,3,2,-2,Pre
40,35,2,4,3,2,1,Pre
40,36,3,6,1,3,-2,Pre
40,37,6,3,7,-3,1,Pre
40,38,2,4,2,2,0,Pre
40,39,2,2,1,0,-1,Pre
40,4,4,0,4,NA,0,Pre
40,40,8,8,4,0,-4,Pre
40,41,4,2,5,-2,1,Pre
40,42,1,4,2,3,1,Pre
40,43,3,0,3,NA,0,Pre
40,44,4,4,3,0,-1,Pre
40,45,2,2,4,0,2,Pre
40,46,4,7,3,3,-1,Pre
40,47,5,3,5,-2,0,Pre
40,48,3,6,2,3,-1,Pre
40,49,4,0,3,NA,-1,Pre
40,5,5,2,3,-3,-2,Pre
40,50,4,6,2,2,-2,Pre
40,51,2,4,3,2,1,Pre
40,52,3,5,2,2,-1,Pre
40,53,3,3,1,0,-2,Pre
40,54,3,5,4,2,1,Pre
40,55,4,0,4,NA,0,Pre
40,56,6,6,5,0,-1,Pre
40,57,3,5,3,2,0,Pre
40,58,1,3,1,2,0,Pre
40,59,6,3,6,-3,0,Pre
40,6,1,0,1,NA,0,Pre
40,60,2,2,4,0,2,Pre
40,61,3,6,6,3,3,Pre
40,62,3,6,1,3,-2,Pre
40,63,6,6,6,0,0,Pre
40,64,3,5,4,2,1,Pre
40,65,3,1,5,-2,2,Pre
40,66,4,6,5,2,1,Pre
40,67,6,8,6,2,0,Pre
40,68,7,5,4,-2,-3,Pre
40,69,5,7,3,2,-2,Pre
40,7,2,0,2,NA,0,Pre
40,70,5,7,2,2,-3,Pre
40,71,6,4,2,-2,-4,Pre
40,72,5,7,3,2,-2,Pre
40,73,1,3,1,2,0,Pre
40,74,8,0,6,NA,-2,Pre
40,75,2,2,3,0,1,Pre
40,76,4,7,4,3,0,Pre
40,77,5,7,2,2,-3,Pre
40,78,1,3,1,2,0,Pre
40,79,7,5,6,-2,-1,Pre
40,8,1,1,4,0,3,Pre
40,80,4,0,2,NA,-2,Pre
40,81,5,8,2,3,-3,Pre
40,9,2,2,2,0,0,Pre
41,10,6,4,5,-2,-1,Pre
41,11,3,1,3,-2,0,Pre
41,12,2,2,3,0,1,Pre
41,13,1,0,1,NA,0,Pre
41,14,4,7,3,3,-1,Pre
41,15,2,2,2,0,0,Pre
41,16,3,3,2,0,-1,Pre
41,17,2,5,2,3,0,Pre
41,18,7,7,7,0,0,Pre
41,19,3,5,2,2,-1,Pre
41,2,4,6,5,2,1,Pre
41,20,5,7,5,2,0,Pre
41,21,5,8,2,3,-3,Pre
41,22,2,2,2,0,0,Pre
41,23,6,3,5,-3,-1,Pre
41,24,5,5,5,0,0,Pre
41,25,3,3,3,0,0,Pre
41,26,2,0,5,NA,3,Pre
41,27,2,0,2,NA,0,Pre
41,28,3,6,3,3,0,Pre
41,29,6,6,5,0,-1,Pre
41,3,5,0,5,NA,0,Pre
41,30,4,0,5,NA,1,Pre
41,31,5,5,5,0,0,Pre
41,32,6,3,3,-3,-3,Pre
41,33,2,4,3,2,1,Pre
41,34,5,0,5,NA,0,Pre
41,35,7,0,5,NA,-2,Pre
41,36,3,5,2,2,-1,Pre
41,37,4,2,5,-2,1,Pre
41,38,2,0,3,NA,1,Pre
41,39,2,5,2,3,0,Pre
41,4,4,4,4,0,0,Pre
41,40,5,3,4,-2,-1,Pre
41,41,3,1,2,-2,-1,Pre
41,42,2,4,3,2,1,Pre
41,43,6,8,5,2,-1,Pre
41,44,3,6,3,3,0,Pre
41,45,7,4,7,-3,0,Pre
41,46,4,2,4,-2,0,Pre
41,47,7,7,5,0,-2,Pre
41,48,3,3,3,0,0,Pre
41,49,2,4,2,2,0,Pre
41,5,4,4,2,0,-2,Pre
41,50,3,3,6,0,3,Pre
41,51,5,5,3,0,-2,Pre
41,52,3,3,3,0,0,Pre
41,53,3,6,3,3,0,Pre
41,54,1,3,1,2,0,Pre
41,55,4,1,4,-3,0,Pre
41,56,5,7,5,2,0,Pre
41,57,5,7,3,2,-2,Pre
41,58,3,1,3,-2,0,Pre
41,59,6,8,6,2,0,Pre
41,6,3,3,5,0,2,Pre
41,60,2,4,2,2,0,Pre
41,61,6,4,4,-2,-2,Pre
41,62,2,2,3,0,1,Pre
41,63,4,7,3,3,-1,Pre
41,64,6,6,5,0,-1,Pre
41,65,6,0,5,NA,-1,Pre
41,66,3,1,2,-2,-1,Pre
41,67,3,3,4,0,1,Pre
41,68,3,5,3,2,0,Pre
41,69,4,0,4,NA,0,Pre
41,7,5,5,2,0,-3,Pre
41,70,3,6,3,3,0,Pre
41,71,6,4,6,-2,0,Pre
41,72,5,3,5,-2,0,Pre
41,73,1,3,2,2,1,Pre
41,74,4,2,2,-2,-2,Pre
41,75,4,2,4,-2,0,Pre
41,76,2,5,4,3,2,Pre
41,77,2,5,2,3,0,Pre
41,78,2,2,3,0,1,Pre
41,79,7,5,6,-2,-1,Pre
41,8,3,5,2,2,-1,Pre
41,80,2,5,2,3,0,Pre
41,81,5,7,5,2,0,Pre
41,9,4,7,3,3,-1,Pre
42,10,6,4,5,-2,-1,Pre
42,11,6,8,7,2,1,Pre
42,12,3,6,4,3,1,Pre
42,13,3,3,3,0,0,Pre
42,14,2,4,2,2,0,Pre
42,15,2,4,3,2,1,Pre
42,16,3,5,3,2,0,Pre
42,17,4,1,4,-3,0,Pre
42,18,5,5,5,0,0,Pre
42,19,7,4,5,-3,-2,Pre
42,2,4,1,7,-3,3,Pre
42,20,6,3,6,-3,0,Pre
42,21,3,0,2,NA,-1,Pre
42,22,5,3,3,-2,-2,Pre
42,23,4,4,4,0,0,Pre
42,24,4,2,3,-2,-1,Pre
42,25,3,1,3,-2,0,Pre
42,26,6,4,5,-2,-1,Pre
42,27,5,2,4,-3,-1,Pre
42,28,4,2,7,-2,3,Pre
42,29,6,4,7,-2,1,Pre
42,3,4,2,3,-2,-1,Pre
42,30,5,5,4,0,-1,Pre
42,31,6,8,5,2,-1,Pre
42,32,5,5,5,0,0,Pre
42,33,4,2,3,-2,-1,Pre
42,34,4,2,5,-2,1,Pre
42,35,5,2,5,-3,0,Pre
42,36,3,5,4,2,1,Pre
42,37,7,5,8,-2,1,Pre
42,38,3,0,3,NA,0,Pre
42,39,4,7,3,3,-1,Pre
42,4,4,4,4,0,0,Pre
42,40,4,6,4,2,0,Pre
42,41,6,3,6,-3,0,Pre
42,42,3,6,3,3,0,Pre
42,43,3,0,4,NA,1,Pre
42,44,3,0,3,NA,0,Pre
42,45,5,0,6,NA,1,Pre
42,46,5,2,4,-3,-1,Pre
42,47,7,7,8,0,1,Pre
42,48,3,1,3,-2,0,Pre
42,49,3,5,3,2,0,Pre
42,5,5,5,5,0,0,Pre
42,50,3,6,3,3,0,Pre
42,51,4,0,3,NA,-1,Pre
42,52,3,3,3,0,0,Pre
42,53,5,7,6,2,1,Pre
42,54,5,0,5,NA,0,Pre
42,55,5,3,5,-2,0,Pre
42,56,8,8,8,0,0,Pre
42,57,4,6,4,2,0,Pre
42,58,4,4,3,0,-1,Pre
42,59,6,8,6,2,0,Pre
42,6,2,5,6,3,4,Pre
42,60,3,1,3,-2,0,Pre
42,61,3,6,4,3,1,Pre
42,62,3,6,3,3,0,Pre
42,63,5,5,6,0,1,Pre
42,64,6,8,7,2,1,Pre
42,65,5,7,3,2,-2,Pre
42,66,2,5,2,3,0,Pre
42,67,5,8,7,3,2,Pre
42,68,4,2,3,-2,-1,Pre
42,69,6,8,7,2,1,Pre
42,7,3,3,3,0,0,Pre
42,70,6,6,6,0,0,Pre
42,71,3,5,3,2,0,Pre
42,72,4,2,6,-2,2,Pre
42,73,2,0,2,NA,0,Pre
42,74,6,4,5,-2,-1,Pre
42,75,4,7,4,3,0,Pre
42,76,3,3,3,0,0,Pre
42,77,4,6,3,2,-1,Pre
42,78,2,0,2,NA,0,Pre
42,79,6,6,6,0,0,Pre
42,8,3,0,3,NA,0,Pre
42,80,2,2,3,0,1,Pre
42,81,3,6,3,3,0,Pre
42,9,3,3,5,0,2,Pre
43,10,6,0,4,NA,-2,Pre
43,11,7,0,6,NA,-1,Pre
43,12,6,3,5,-3,-1,Pre
43,13,5,3,2,-2,-3,Pre
43,14,1,4,1,3,0,Pre
43,15,5,7,6,2,1,Pre
43,16,3,1,2,-2,-1,Pre
43,17,3,3,5,0,2,Pre
43,18,6,6,5,0,-1,Pre
43,19,6,6,6,0,0,Pre
43,2,3,3,2,0,-1,Pre
43,20,6,8,7,2,1,Pre
43,21,4,6,3,2,-1,Pre
43,22,2,4,1,2,-1,Pre
43,23,6,6,6,0,0,Pre
43,24,4,6,6,2,2,Pre
43,25,6,4,1,-2,-5,Pre
43,26,7,5,7,-2,0,Pre
43,27,2,5,5,3,3,Pre
43,28,5,7,5,2,0,Pre
43,29,6,6,7,0,1,Pre
43,3,1,1,2,0,1,Pre
43,30,5,3,3,-2,-2,Pre
43,31,1,1,4,0,3,Pre
43,32,3,5,3,2,0,Pre
43,33,4,4,1,0,-3,Pre
43,34,3,0,1,NA,-2,Pre
43,35,7,5,7,-2,0,Pre
43,36,2,4,1,2,-1,Pre
43,37,7,4,7,-3,0,Pre
43,38,1,4,1,3,0,Pre
43,39,2,0,1,NA,-1,Pre
43,4,3,5,6,2,3,Pre
43,40,5,0,6,NA,1,Pre
43,41,8,6,7,-2,-1,Pre
43,42,2,2,1,0,-1,Pre
43,43,7,4,6,-3,-1,Pre
43,44,2,5,1,3,-1,Pre
43,45,6,4,4,-2,-2,Pre
43,46,6,6,6,0,0,Pre
43,47,8,5,8,-3,0,Pre
43,48,5,5,5,0,0,Pre
43,49,4,0,2,NA,-2,Pre
43,5,5,7,7,2,2,Pre
43,50,4,6,6,2,2,Pre
43,51,2,4,3,2,1,Pre
43,52,2,5,1,3,-1,Pre
43,53,6,8,6,2,0,Pre
43,54,2,5,4,3,2,Pre
43,55,6,8,5,2,-1,Pre
43,56,8,5,8,-3,0,Pre
43,57,3,5,3,2,0,Pre
43,58,1,4,1,3,0,Pre
43,59,8,5,7,-3,-1,Pre
43,6,1,3,1,2,0,Pre
43,60,2,4,1,2,-1,Pre
43,61,2,0,2,NA,0,Pre
43,62,3,3,1,0,-2,Pre
43,63,6,6,6,0,0,Pre
43,64,6,4,6,-2,0,Pre
43,65,4,1,2,-3,-2,Pre
43,66,3,1,2,-2,-1,Pre
43,67,7,7,7,0,0,Pre
43,68,5,3,2,-2,-3,Pre
43,69,5,8,6,3,1,Pre
43,7,3,1,2,-2,-1,Pre
43,70,5,5,5,0,0,Pre
43,71,5,0,5,NA,0,Pre
43,72,5,7,5,2,0,Pre
43,73,1,1,1,0,0,Pre
43,74,7,5,8,-2,1,Pre
43,75,5,0,5,NA,0,Pre
43,76,6,3,6,-3,0,Pre
43,77,5,2,6,-3,1,Pre
43,78,1,4,1,3,0,Pre
43,79,7,7,5,0,-2,Pre
