"","subject","cycle","trial","spots","eyes","legs","arms","color","category","response","dangerous","nutricious","correct","cumulative","RT","choices_simple","performance"
"1828",18,2,60,0,0,1,1,1,2,2,0,1,1,400,1803,0,0.533333333333333
"1829",18,2,61,0,0,1,0,1,1,1,0,0,1,500,732,0,0.540983606557377
"1830",18,2,62,1,0,0,0,1,1,1,0,0,1,600,807,0,0.548387096774194
"1831",18,2,63,1,0,0,1,1,2,2,0,1,1,700,1448,0,0.555555555555556
"1832",18,2,64,0,1,0,0,0,1,1,0,0,1,800,839,0,0.5625
"1833",18,3,65,0,1,1,0,1,1,1,0,0,1,900,966,0,0.569230769230769
"1834",18,3,66,0,0,0,0,1,1,1,0,0,1,1000,696,0,0.575757575757576
"1835",18,3,67,0,1,1,0,0,1,1,0,0,1,1100,773,0,0.582089552238806
"1836",18,3,68,0,0,1,0,1,1,1,0,0,1,1200,808,0,0.588235294117647
"1837",18,3,69,1,1,1,0,1,3,1,1,0,0,1100,729,0,0.579710144927536
"1838",18,3,70,1,1,1,1,0,4,4,1,1,1,1200,4643,1,0.585714285714286
"1839",18,3,71,0,0,0,0,0,1,2,0,0,0,1100,1306,0,0.577464788732394
"1840",18,3,72,0,1,1,1,0,2,3,0,1,0,1000,1525,1,0.569444444444444
"1841",18,3,73,0,0,0,0,1,1,1,0,0,1,1100,657,0,0.575342465753425
"1842",18,3,74,1,1,1,1,0,4,4,1,1,1,1200,1592,1,0.581081081081081
"1843",18,3,75,1,1,0,1,1,2,2,0,1,1,1300,1887,0,0.586666666666667
"1844",18,3,76,0,0,1,0,0,1,1,0,0,1,1400,725,0,0.592105263157895
"1845",18,3,77,0,0,1,1,1,2,2,0,1,1,1500,1377,0,0.597402597402597
"1846",18,3,78,1,0,0,0,1,1,1,0,0,1,1600,691,0,0.602564102564103
"1847",18,3,79,0,0,0,1,0,2,4,0,1,0,1500,1024,1,0.594936708860759
"1848",18,3,80,1,0,0,1,1,2,2,0,1,1,1600,991,0,0.6
"1849",18,3,81,1,0,1,0,0,3,3,1,0,1,1700,3400,1,0.604938271604938
"1850",18,3,82,0,1,0,1,1,2,2,0,1,1,1800,1433,0,0.609756097560976
"1851",18,3,83,1,1,1,0,0,3,3,1,0,1,1900,1673,1,0.614457831325301
"1852",18,3,84,0,1,0,1,1,2,2,0,1,1,2000,599,0,0.619047619047619
"1853",18,3,85,1,0,1,1,1,4,2,1,1,0,1900,1655,0,0.611764705882353
"1854",18,3,86,1,0,1,1,0,4,2,1,1,0,1800,1524,0,0.604651162790698
"1855",18,3,87,0,1,0,0,1,1,1,0,0,1,1900,1102,0,0.609195402298851
"1856",18,3,88,1,0,0,0,0,1,3,0,0,0,1800,2066,1,0.602272727272727
"1857",18,3,89,1,1,1,1,1,4,2,1,1,0,1700,1320,0,0.595505617977528
"1858",18,3,90,1,1,1,0,1,3,3,1,0,1,1800,2131,1,0.6
"1859",18,3,91,1,1,0,0,1,1,1,0,0,1,1900,1678,0,0.604395604395604
"1860",18,3,92,0,0,1,0,0,1,4,0,0,0,1800,3116,1,0.597826086956522
"1861",18,3,93,1,0,1,1,0,4,2,1,1,0,1700,1176,0,0.591397849462366
"1862",18,3,94,1,1,0,0,0,1,1,0,0,1,1800,918,0,0.595744680851064
"1863",18,3,95,0,0,1,1,0,2,2,0,1,1,1900,963,0,0.6
"1864",18,3,96,1,1,0,1,0,2,2,0,1,1,2000,829,0,0.604166666666667
"1865",18,0,97,0,1,0,0,0,1,1,0,0,1,2000,7690,0,0.608247422680412
"1866",18,0,98,1,1,1,1,1,4,2,1,1,0,2000,2796,0,0.602040816326531
"1867",18,0,99,0,0,1,0,1,1,1,0,0,1,2000,899,0,0.606060606060606
"1868",18,0,100,0,0,1,1,1,2,2,0,1,1,2000,1189,0,0.61
"1869",18,0,101,1,1,0,1,1,2,3,0,1,0,2000,1516,1,0.603960396039604
"1870",18,0,102,0,1,0,1,0,2,2,0,1,1,2000,1317,0,0.607843137254902
"1871",18,0,103,1,0,1,0,1,3,1,1,0,0,2000,925,0,0.601941747572815
"1872",18,0,104,1,1,1,1,0,4,2,1,1,0,2000,807,0,0.596153846153846
"1873",19,1,1,0,1,0,0,0,1,1,0,0,1,100,3999,0,1
"1874",19,1,2,1,0,0,1,1,2,4,0,1,0,0,4840,1,0.5
"1875",19,1,3,0,0,0,0,1,1,2,0,0,0,-100,2815,0,0.333333333333333
"1876",19,1,4,0,0,1,1,0,2,2,0,1,1,0,9302,0,0.5
"1877",19,1,5,1,1,0,0,0,1,3,0,0,0,-100,6923,1,0.4
"1878",19,1,6,1,1,0,0,0,1,1,0,0,1,0,1174,0,0.5
"1879",19,1,7,0,1,0,1,1,2,3,0,1,0,-100,6512,1,0.428571428571429
"1880",19,1,8,0,0,1,0,0,1,2,0,0,0,-200,2733,0,0.375
"1881",19,1,9,0,1,0,1,0,2,3,0,1,0,-300,6039,1,0.333333333333333
"1882",19,1,10,0,1,1,1,0,2,4,0,1,0,-400,2461,1,0.3
"1883",19,1,11,1,1,1,0,1,3,1,1,0,0,-500,1699,0,0.272727272727273
"1884",19,1,12,0,1,1,1,1,2,2,0,1,1,-400,3711,0,0.333333333333333
"1885",19,1,13,0,0,1,0,0,1,1,0,0,1,-300,1723,0,0.384615384615385
"1886",19,1,14,0,0,0,1,1,2,2,0,1,1,-200,2888,0,0.428571428571429
"1887",19,1,15,1,0,1,1,1,4,4,1,1,1,-100,4117,1,0.466666666666667
"1888",19,1,16,0,0,0,0,0,1,1,0,0,1,0,1033,0,0.5
"1889",19,1,17,1,1,0,0,1,1,1,0,0,1,100,4135,0,0.529411764705882
"1890",19,1,18,0,0,0,1,0,2,1,0,1,0,0,3602,0,0.5
"1891",19,1,19,1,0,0,0,1,1,1,0,0,1,100,1868,0,0.526315789473684
"1892",19,1,20,0,1,1,0,1,1,2,0,0,0,0,2457,0,0.5
"1893",19,1,21,0,1,0,1,1,2,2,0,1,1,100,943,0,0.523809523809524
"1894",19,1,22,0,1,0,0,1,1,1,0,0,1,200,802,0,0.545454545454545
"1895",19,1,23,1,1,0,1,1,2,3,0,1,0,100,2426,1,0.521739130434783
"1896",19,1,24,0,1,0,1,0,2,3,0,1,0,0,1881,1,0.5
"1897",19,1,25,1,1,1,0,0,3,1,1,0,0,-100,2151,0,0.48
"1898",19,1,26,1,1,1,1,1,4,4,1,1,1,0,1489,1,0.5
"1899",19,1,27,0,1,1,0,1,1,1,0,0,1,100,2925,0,0.518518518518518
"1900",19,1,28,0,1,0,0,0,1,1,0,0,1,200,593,0,0.535714285714286
"1901",19,1,29,0,0,1,0,0,1,1,0,0,1,300,1083,0,0.551724137931034
"1902",19,1,30,0,1,1,1,1,2,2,0,1,1,400,1856,0,0.566666666666667
"1903",19,1,31,0,0,1,0,1,1,1,0,0,1,500,967,0,0.580645161290323
"1904",19,1,32,0,0,0,1,1,2,2,0,1,1,600,2656,0,0.59375
"1905",19,2,33,1,0,1,0,1,3,1,1,0,0,500,2694,0,0.575757575757576
"1906",19,2,34,0,0,1,0,1,1,1,0,0,1,600,1292,0,0.588235294117647
"1907",19,2,35,0,1,1,0,0,1,1,0,0,1,700,1624,0,0.6
"1908",19,2,36,0,1,1,0,0,1,1,0,0,1,800,649,0,0.611111111111111
"1909",19,2,37,1,1,1,0,0,3,3,1,0,1,900,2255,1,0.621621621621622
"1910",19,2,38,0,1,1,0,1,1,1,0,0,1,1000,943,0,0.631578947368421
"1911",19,2,39,1,1,1,1,0,4,3,1,1,0,900,5346,1,0.615384615384615
"1912",19,2,40,0,0,0,1,0,2,2,0,1,1,1000,3067,0,0.625
"1913",19,2,41,0,0,0,0,1,1,1,0,0,1,1100,1305,0,0.634146341463415
"1914",19,2,42,1,1,0,0,1,1,3,0,0,0,1000,1695,1,0.619047619047619
"1915",19,2,43,0,0,1,1,1,2,2,0,1,1,1100,1523,0,0.627906976744186
"1916",19,2,44,1,0,0,1,0,2,3,0,1,0,1000,3773,1,0.613636363636364
"1917",19,2,45,1,1,1,1,1,4,4,1,1,1,1100,1432,1,0.622222222222222
"1918",19,2,46,1,1,0,1,0,2,4,0,1,0,1000,1174,1,0.608695652173913
"1919",19,2,47,1,0,0,0,1,1,1,0,0,1,1100,1799,0,0.617021276595745
"1920",19,2,48,0,1,1,1,1,2,2,0,1,1,1200,2232,0,0.625
"1921",19,2,49,1,1,1,1,0,4,2,1,1,0,1100,2622,0,0.612244897959184
"1922",19,2,50,0,1,1,1,0,2,2,0,1,1,1200,941,0,0.62
"1923",19,2,51,0,0,0,0,1,1,1,0,0,1,1300,744,0,0.627450980392157
"1924",19,2,52,1,1,0,0,0,1,3,0,0,0,1200,3428,1,0.615384615384615
"1925",19,2,53,1,1,1,0,0,3,1,1,0,0,1100,1322,0,0.60377358490566
"1926",19,2,54,0,1,0,1,1,2,2,0,1,1,1200,878,0,0.611111111111111
"1927",19,2,55,1,0,1,0,0,3,3,1,0,1,1300,2124,1,0.618181818181818
"1928",19,2,56,0,0,1,1,1,2,2,0,1,1,1400,967,0,0.625
"1929",19,2,57,0,1,0,0,0,1,1,0,0,1,1500,889,0,0.631578947368421
"1930",19,2,58,0,0,1,0,1,1,1,0,0,1,1600,1359,0,0.637931034482759
"1931",19,2,59,1,1,0,0,1,1,1,0,0,1,1700,825,0,0.644067796610169
"1932",19,2,60,0,0,0,1,0,2,2,0,1,1,1800,817,0,0.65
"1933",19,2,61,1,1,0,1,0,2,4,0,1,0,1700,1162,1,0.639344262295082
"1934",19,2,62,1,1,1,0,1,3,1,1,0,0,1600,1692,0,0.629032258064516
"1935",19,2,63,1,0,0,0,0,1,3,0,0,0,1500,1505,1,0.619047619047619
"1936",19,2,64,1,0,0,1,1,2,4,0,1,0,1400,4132,1,0.609375
"1937",19,3,65,1,1,0,1,0,2,2,0,1,1,1500,935,0,0.615384615384615
"1938",19,3,66,0,1,0,0,1,1,1,0,0,1,1600,803,0,0.621212121212121
"1939",19,3,67,0,1,1,0,0,1,1,0,0,1,1700,1092,0,0.626865671641791
"1940",19,3,68,0,1,1,1,0,2,2,0,1,1,1800,1065,0,0.632352941176471
"1941",19,3,69,0,0,1,1,0,2,2,0,1,1,1900,911,0,0.63768115942029
"1942",19,3,70,1,0,1,0,1,3,3,1,0,1,2000,2164,1,0.642857142857143
"1943",19,3,71,1,0,0,0,0,1,1,0,0,1,2100,1206,0,0.647887323943662
"1944",19,3,72,1,0,1,1,1,4,4,1,1,1,2200,2765,1,0.652777777777778
"1945",19,3,73,1,1,1,1,0,4,4,1,1,1,2300,759,1,0.657534246575342
"1946",19,3,74,1,1,1,1,1,4,4,1,1,1,2400,729,1,0.662162162162162
"1947",19,3,75,1,0,1,0,0,3,3,1,0,1,2500,2747,1,0.666666666666667
"1948",19,3,76,1,0,1,1,0,4,4,1,1,1,2600,2359,1,0.671052631578947
"1949",19,3,77,1,0,0,0,1,1,1,0,0,1,2700,1489,0,0.675324675324675
"1950",19,3,78,1,0,1,0,0,3,3,1,0,1,2800,1021,1,0.67948717948718
"1951",19,3,79,1,1,1,0,1,3,3,1,0,1,2900,806,1,0.683544303797468
"1952",19,3,80,0,1,0,0,1,1,1,0,0,1,3000,711,0,0.6875
"1953",19,3,81,0,0,0,1,1,2,1,0,1,0,2900,1083,0,0.679012345679012
"1954",19,3,82,1,0,0,1,1,2,2,0,1,1,3000,928,0,0.682926829268293
"1955",19,3,83,0,1,0,1,0,2,2,0,1,1,3100,1172,0,0.686746987951807
"1956",19,3,84,1,0,0,0,0,1,1,0,0,1,3200,1462,0,0.69047619047619
"1957",19,3,85,1,0,1,1,1,4,4,1,1,1,3300,2045,1,0.694117647058824
"1958",19,3,86,1,1,0,1,1,2,2,0,1,1,3400,1451,0,0.697674418604651
"1959",19,3,87,1,0,0,1,0,2,2,0,1,1,3500,562,0,0.701149425287356
"1960",19,3,88,0,0,1,1,1,2,2,0,1,1,3600,1300,0,0.704545454545455
"1961",19,3,89,1,0,1,1,0,4,4,1,1,1,3700,1200,1,0.707865168539326
"1962",19,3,90,0,0,1,1,0,2,2,0,1,1,3800,912,0,0.711111111111111
"1963",19,3,91,0,0,0,0,0,1,1,0,0,1,3900,708,0,0.714285714285714
"1964",19,3,92,1,0,1,0,1,3,3,1,0,1,4000,1552,1,0.717391304347826
"1965",19,3,93,0,0,0,0,0,1,1,0,0,1,4100,787,0,0.720430107526882
"1966",19,3,94,1,0,0,1,0,2,2,0,1,1,4200,1501,0,0.723404255319149
"1967",19,3,95,1,0,1,1,0,4,4,1,1,1,4300,1393,1,0.726315789473684
"1968",19,3,96,1,1,0,1,1,2,2,0,1,1,4400,1042,0,0.729166666666667
"1969",19,0,97,0,0,1,1,1,2,1,0,1,0,4400,6380,0,0.721649484536082
"1970",19,0,98,0,1,0,0,0,1,1,0,0,1,4400,3410,0,0.724489795918367
"1971",19,0,99,1,1,0,1,1,2,2,0,1,1,4400,5338,0,0.727272727272727
"1972",19,0,100,0,0,1,0,1,1,3,0,0,0,4400,3785,1,0.72
"1973",19,0,101,1,1,1,1,1,4,4,1,1,1,4400,3817,1,0.722772277227723
"1974",19,0,102,1,1,1,1,0,4,4,1,1,1,4400,2197,1,0.725490196078431
"1975",19,0,103,0,1,0,1,0,2,1,0,1,0,4400,3019,0,0.718446601941748
"1976",19,0,104,1,0,1,0,1,3,3,1,0,1,4400,7744,1,0.721153846153846
"1977",20,1,1,1,1,0,0,1,1,3,0,0,0,-100,7861,1,0
"1978",20,1,2,0,1,1,1,0,2,3,0,1,0,-200,6041,1,0
"1979",20,1,3,1,1,1,0,0,3,2,1,0,0,-300,9049,0,0
"1980",20,1,4,0,1,0,1,1,2,2,0,1,1,-200,9544,0,0.25
"1981",20,1,5,1,0,1,0,1,3,3,1,0,1,-100,4321,1,0.4
"1982",20,1,6,1,1,1,1,1,4,4,1,1,1,0,2383,1,0.5
"1983",20,1,7,0,1,1,0,1,1,1,0,0,1,100,1918,0,0.571428571428571
"1984",20,1,8,1,0,0,1,1,2,2,0,1,1,200,2258,0,0.625
"1985",20,1,9,1,0,0,1,0,2,4,0,1,0,100,3697,1,0.555555555555556
"1986",20,1,10,0,0,1,0,0,1,1,0,0,1,200,1708,0,0.6
"1987",20,1,11,0,0,1,1,1,2,2,0,1,1,300,2385,0,0.636363636363636
"1988",20,1,12,0,0,0,0,0,1,1,0,0,1,400,2483,0,0.666666666666667
"1989",20,1,13,0,1,1,0,0,1,1,0,0,1,500,4831,0,0.692307692307692
"1990",20,1,14,0,1,1,1,0,2,2,0,1,1,600,1559,0,0.714285714285714
"1991",20,1,15,1,0,0,1,0,2,4,0,1,0,500,2536,1,0.666666666666667
"1992",20,1,16,1,0,1,1,0,4,2,1,1,0,400,3028,0,0.625
"1993",20,1,17,0,1,1,0,0,1,1,0,0,1,500,1242,0,0.647058823529412
"1994",20,1,18,1,1,0,1,1,2,3,0,1,0,400,8273,1,0.611111111111111
"1995",20,1,19,1,1,1,0,0,3,3,1,0,1,500,1975,1,0.631578947368421
"1996",20,1,20,1,0,0,1,1,2,4,0,1,0,400,1656,1,0.6
"1997",20,1,21,1,1,1,1,0,4,4,1,1,1,500,2711,1,0.619047619047619
"1998",20,1,22,0,0,1,0,1,1,1,0,0,1,600,1633,0,0.636363636363636
"1999",20,1,23,0,1,0,0,0,1,1,0,0,1,700,1442,0,0.652173913043478
"2000",20,1,24,0,0,0,0,0,1,1,0,0,1,800,3128,0,0.666666666666667
"2001",20,1,25,0,1,1,1,1,2,2,0,1,1,900,1555,0,0.68
"2002",20,1,26,1,0,0,0,1,1,3,0,0,0,800,3191,1,0.653846153846154
"2003",20,1,27,0,1,1,1,0,2,2,0,1,1,900,1599,0,0.666666666666667
"2004",20,1,28,1,1,1,0,1,3,3,1,0,1,1000,4783,1,0.678571428571429
"2005",20,1,29,1,1,0,1,0,2,4,0,1,0,900,2986,1,0.655172413793103
"2006",20,1,30,1,1,0,1,1,2,4,0,1,0,800,435,1,0.633333333333333
"2007",20,1,31,0,1,0,1,0,2,2,0,1,1,900,2241,0,0.645161290322581
"2008",20,1,32,1,0,0,0,0,1,3,0,0,0,800,1825,1,0.625
"2009",20,2,33,1,0,1,1,1,4,2,1,1,0,700,3151,0,0.606060606060606
"2010",20,2,34,0,0,0,1,0,2,2,0,1,1,800,1568,0,0.617647058823529
"2011",20,2,35,1,0,1,1,1,4,4,1,1,1,900,3843,1,0.628571428571429
"2012",20,2,36,0,1,1,0,0,1,1,0,0,1,1000,1248,0,0.638888888888889
"2013",20,2,37,1,0,1,0,0,3,3,1,0,1,1100,3447,1,0.648648648648649
"2014",20,2,38,0,1,0,1,0,2,2,0,1,1,1200,1280,0,0.657894736842105
"2015",20,2,39,0,0,1,1,0,2,2,0,1,1,1300,1716,0,0.666666666666667
"2016",20,2,40,1,1,1,0,1,3,3,1,0,1,1400,1616,1,0.675
"2017",20,2,41,1,1,1,0,0,3,3,1,0,1,1500,2129,1,0.682926829268293
"2018",20,2,42,1,0,0,1,0,2,4,0,1,0,1400,2268,1,0.666666666666667
"2019",20,2,43,1,0,1,0,1,3,3,1,0,1,1500,1867,1,0.674418604651163
"2020",20,2,44,0,1,0,0,1,1,1,0,0,1,1600,1954,0,0.681818181818182
"2021",20,2,45,0,1,1,1,1,2,2,0,1,1,1700,1364,0,0.688888888888889
"2022",20,2,46,1,1,0,0,0,1,3,0,0,0,1600,1734,1,0.673913043478261
"2023",20,2,47,1,1,0,1,0,2,2,0,1,1,1700,2321,0,0.680851063829787
"2024",20,2,48,1,1,1,1,1,4,4,1,1,1,1800,1484,1,0.6875
"2025",20,2,49,0,0,1,1,1,2,2,0,1,1,1900,1584,0,0.693877551020408
"2026",20,2,50,0,1,1,1,1,2,2,0,1,1,2000,2154,0,0.7
"2027",20,2,51,1,0,0,0,1,1,3,0,0,0,1900,3965,1,0.686274509803922
"2028",20,2,52,0,0,0,0,0,1,1,0,0,1,2000,3221,0,0.692307692307692
"2029",20,2,53,0,0,0,1,1,2,2,0,1,1,2100,1773,0,0.69811320754717
"2030",20,2,54,0,0,1,1,0,2,2,0,1,1,2200,1927,0,0.703703703703704
"2031",20,2,55,1,1,0,1,1,2,2,0,1,1,2300,2858,0,0.709090909090909
"2032",20,2,56,0,1,0,0,1,1,1,0,0,1,2400,2920,0,0.714285714285714
"2033",20,2,57,1,1,0,1,0,2,4,0,1,0,2300,1756,1,0.701754385964912
"2034",20,2,58,1,1,0,0,0,1,3,0,0,0,2200,3374,1,0.689655172413793
"2035",20,2,59,1,0,1,1,0,4,2,1,1,0,2100,3368,0,0.677966101694915
"2036",20,2,60,1,1,0,0,1,1,3,0,0,0,2000,2769,1,0.666666666666667
"2037",20,2,61,0,0,1,1,1,2,2,0,1,1,2100,1417,0,0.672131147540984
"2038",20,2,62,1,1,1,1,0,4,4,1,1,1,2200,1337,1,0.67741935483871
"2039",20,2,63,0,1,0,1,1,2,2,0,1,1,2300,4133,0,0.682539682539683
"2040",20,2,64,1,0,1,0,0,3,3,1,0,1,2400,2294,1,0.6875
"2041",20,3,65,1,1,1,1,1,4,2,1,1,0,2300,1964,0,0.676923076923077
"2042",20,3,66,0,0,0,0,1,1,1,0,0,1,2400,3853,0,0.681818181818182
"2043",20,3,67,0,1,1,0,1,1,1,0,0,1,2500,2523,0,0.686567164179104
"2044",20,3,68,1,0,0,0,0,1,1,0,0,1,2600,4111,0,0.691176470588235
"2045",20,3,69,0,1,0,1,1,2,2,0,1,1,2700,1611,0,0.695652173913043
"2046",20,3,70,0,1,0,0,0,1,1,0,0,1,2800,2019,0,0.7
"2047",20,3,71,1,0,0,0,0,1,1,0,0,1,2900,3107,0,0.704225352112676
"2048",20,3,72,1,0,1,1,0,4,2,1,1,0,2800,2384,0,0.694444444444444
"2049",20,3,73,0,0,1,0,0,1,1,0,0,1,2900,5582,0,0.698630136986301
"2050",20,3,74,1,0,0,1,1,2,2,0,1,1,3000,2569,0,0.702702702702703
"2051",20,3,75,0,1,0,1,0,2,2,0,1,1,3100,1411,0,0.706666666666667
"2052",20,3,76,0,0,0,0,1,1,1,0,0,1,3200,1154,0,0.710526315789474
"2053",20,3,77,1,1,1,0,1,3,1,1,0,0,3100,4710,0,0.701298701298701
"2054",20,3,78,1,1,0,0,0,1,3,0,0,0,3000,2265,1,0.692307692307692
"2055",20,3,79,0,0,0,1,1,2,2,0,1,1,3100,2366,0,0.69620253164557
"2056",20,3,80,1,0,1,1,1,4,2,1,1,0,3000,2697,0,0.6875
"2057",20,3,81,0,0,0,1,0,2,2,0,1,1,3100,2027,0,0.691358024691358
"2058",20,3,82,1,0,0,0,1,1,1,0,0,1,3200,1410,0,0.695121951219512
"2059",20,3,83,0,0,0,0,1,1,1,0,0,1,3300,1355,0,0.698795180722892
"2060",20,3,84,0,0,1,1,0,2,2,0,1,1,3400,1334,0,0.702380952380952
"2061",20,3,85,1,1,1,1,0,4,4,1,1,1,3500,4913,1,0.705882352941177
"2062",20,3,86,0,0,0,1,1,2,2,0,1,1,3600,1644,0,0.709302325581395
"2063",20,3,87,0,0,1,0,0,1,1,0,0,1,3700,1746,0,0.71264367816092
"2064",20,3,88,0,1,1,0,1,1,1,0,0,1,3800,2773,0,0.715909090909091
"2065",20,3,89,0,1,0,0,0,1,1,0,0,1,3900,1384,0,0.719101123595506
"2066",20,3,90,0,0,1,0,1,1,1,0,0,1,4000,1129,0,0.722222222222222
"2067",20,3,91,0,1,0,0,1,1,1,0,0,1,4100,2981,0,0.725274725274725
"2068",20,3,92,1,0,1,0,0,3,3,1,0,1,4200,3935,1,0.728260869565217
"2069",20,3,93,0,0,0,1,0,2,2,0,1,1,4300,1146,0,0.731182795698925
"2070",20,3,94,0,0,1,0,1,1,1,0,0,1,4400,1741,0,0.734042553191489
"2071",20,3,95,1,0,1,0,1,3,1,1,0,0,4300,3312,0,0.726315789473684
"2072",20,3,96,1,1,0,0,1,1,1,0,0,1,4400,1348,0,0.729166666666667
"2073",20,0,97,0,0,1,1,1,2,2,0,1,1,4400,3568,0,0.731958762886598
"2074",20,0,98,0,0,1,0,1,1,1,0,0,1,4400,2742,0,0.73469387755102
"2075",20,0,99,1,0,1,0,1,3,3,1,0,1,4400,3086,1,0.737373737373737
"2076",20,0,100,1,1,0,1,1,2,4,0,1,0,4400,4170,1,0.73
"2077",20,0,101,0,1,0,1,0,2,4,0,1,0,4400,2896,1,0.722772277227723
"2078",20,0,102,0,1,0,0,0,1,3,0,0,0,4400,6883,1,0.715686274509804
"2079",20,0,103,1,1,1,1,0,4,3,1,1,0,4400,2948,1,0.70873786407767
"2080",20,0,104,1,1,1,1,1,4,2,1,1,0,4400,4957,0,0.701923076923077
"2081",21,1,1,0,0,1,0,0,1,2,0,0,0,-100,9119,0,0
"2082",21,1,2,1,0,1,0,1,3,2,1,0,0,-200,7369,0,0
"2083",21,1,3,0,0,1,1,0,2,1,0,1,0,-300,4541,0,0
"2084",21,1,4,0,0,0,1,1,2,2,0,1,1,-200,4358,0,0.25
"2085",21,1,5,1,1,1,1,1,4,3,1,1,0,-300,1992,1,0.2
"2086",21,1,6,1,1,0,0,0,1,3,0,0,0,-400,2128,1,0.166666666666667
"2087",21,1,7,0,1,0,1,1,2,1,0,1,0,-500,12932,0,0.142857142857143
"2088",21,1,8,1,1,1,1,1,4,3,1,1,0,-600,3478,1,0.125
"2089",21,1,9,0,0,1,0,1,1,3,0,0,0,-700,7826,1,0.111111111111111
"2090",21,1,10,1,1,0,0,1,1,3,0,0,0,-800,3689,1,0.1
"2091",21,1,11,1,1,0,1,1,2,4,0,1,0,-900,3576,1,0.0909090909090909
"2092",21,1,12,0,0,0,0,1,1,2,0,0,0,-1000,8799,0,0.0833333333333333
"2093",21,1,13,1,1,1,1,1,4,4,1,1,1,-900,2376,1,0.153846153846154
"2094",21,1,14,0,0,0,1,1,2,1,0,1,0,-1000,3264,0,0.142857142857143
"2095",21,1,15,0,1,0,1,0,2,1,0,1,0,-1100,3127,0,0.133333333333333
"2096",21,1,16,1,0,0,0,1,1,1,0,0,1,-1000,6506,0,0.1875
"2097",21,1,17,1,1,0,0,1,1,1,0,0,1,-900,1151,0,0.235294117647059
"2098",21,1,18,0,1,1,0,0,1,2,0,0,0,-1000,4930,0,0.222222222222222
"2099",21,1,19,0,0,1,1,0,2,2,0,1,1,-900,5772,0,0.263157894736842
"2100",21,1,20,0,1,1,0,1,1,1,0,0,1,-800,1533,0,0.3
"2101",21,1,21,0,0,0,1,0,2,3,0,1,0,-900,4721,1,0.285714285714286
"2102",21,1,22,1,1,0,1,0,2,4,0,1,0,-1000,2331,1,0.272727272727273
"2103",21,1,23,1,0,1,0,1,3,4,1,0,0,-1100,2288,1,0.260869565217391
"2104",21,1,24,1,1,1,1,0,4,3,1,1,0,-1200,4907,1,0.25
"2105",21,1,25,1,0,1,0,0,3,2,1,0,0,-1300,2703,0,0.24
"2106",21,1,26,0,0,1,1,1,2,2,0,1,1,-1200,4555,0,0.269230769230769
"2107",21,1,27,1,0,1,0,0,3,1,1,0,0,-1300,5549,0,0.259259259259259
"2108",21,1,28,0,0,0,1,0,2,2,0,1,1,-1200,2335,0,0.285714285714286
"2109",21,1,29,1,0,0,0,0,1,3,0,0,0,-1300,1889,1,0.275862068965517
"2110",21,1,30,0,0,1,1,0,2,3,0,1,0,-1400,2438,1,0.266666666666667
"2111",21,1,31,0,1,1,1,1,2,2,0,1,1,-1300,5053,0,0.290322580645161
"2112",21,1,32,0,0,1,1,1,2,2,0,1,1,-1200,924,0,0.3125
"2113",21,2,33,1,1,0,1,0,2,3,0,1,0,-1300,6247,1,0.303030303030303
"2114",21,2,34,1,0,1,1,0,4,3,1,1,0,-1400,2310,1,0.294117647058824
"2115",21,2,35,1,1,1,0,0,3,1,1,0,0,-1500,2249,0,0.285714285714286
"2116",21,2,36,1,0,1,1,0,4,4,1,1,1,-1400,2151,1,0.305555555555556
"2117",21,2,37,0,1,1,1,0,2,2,0,1,1,-1300,3296,0,0.324324324324324
"2118",21,2,38,0,0,0,0,0,1,1,0,0,1,-1200,2477,0,0.342105263157895
"2119",21,2,39,0,1,0,1,0,2,1,0,1,0,-1300,3723,0,0.333333333333333
"2120",21,2,40,1,0,0,1,1,2,2,0,1,1,-1200,1959,0,0.35
"2121",21,2,41,1,0,1,1,1,4,3,1,1,0,-1300,6249,1,0.341463414634146
"2122",21,2,42,1,1,1,1,0,4,3,1,1,0,-1400,1685,1,0.333333333333333
"2123",21,2,43,1,1,1,0,0,3,2,1,0,0,-1500,1728,0,0.325581395348837
"2124",21,2,44,0,1,0,0,0,1,1,0,0,1,-1400,2589,0,0.340909090909091
"2125",21,2,45,1,1,1,0,1,3,3,1,0,1,-1300,5845,1,0.355555555555556
"2126",21,2,46,1,1,0,1,1,2,4,0,1,0,-1400,6166,1,0.347826086956522
"2127",21,2,47,1,0,0,1,1,2,2,0,1,1,-1300,1447,0,0.361702127659574
"2128",21,2,48,1,0,0,0,0,1,1,0,0,1,-1200,1597,0,0.375
"2129",21,2,49,1,1,1,1,0,4,4,1,1,1,-1100,1494,1,0.387755102040816
"2130",21,2,50,0,0,0,1,1,2,2,0,1,1,-1000,4969,0,0.4
"2131",21,2,51,1,0,0,1,0,2,2,0,1,1,-900,2468,0,0.411764705882353
"2132",21,2,52,0,1,1,0,0,1,3,0,0,0,-1000,2283,1,0.403846153846154
"2133",21,2,53,0,1,0,1,1,2,2,0,1,1,-900,1262,0,0.415094339622642
"2134",21,2,54,0,0,0,0,0,1,1,0,0,1,-800,989,0,0.425925925925926
"2135",21,2,55,1,1,0,0,1,1,1,0,0,1,-700,2326,0,0.436363636363636
"2136",21,2,56,1,0,1,0,1,3,3,1,0,1,-600,2922,1,0.446428571428571
"2137",21,2,57,0,1,1,1,0,2,4,0,1,0,-700,1382,1,0.43859649122807
